,Name,Degree,Years_Of_Experience,Speciality_of_doctor,Location,City,dp_score,npv,consultation_fee
442,Dr. Soumya Suravita Nanda   (Physiotherapist),BPTh/BPT,8 Years Experience Overall,Physiotherapist,"Wakad, Pune",Pune,99%,(175 votes),₹300
443,Dr. Sumi Dey   (Physiotherapist),BPTh/BPT,8 Years Experience Overall,Physiotherapist,"Jayanagar 4 Block, Bangalore",Bangalore,91%,(11 votes),₹650
444,Dr. Kishori Vaidya   (Physiotherapist),MPTh/MPT - Musculoskeletal Physiotherapy,14 Years Experience Overall,Physiotherapist,"RMV 2nd Stage, Bangalore",Bangalore,100%,(16 votes),₹400
445,Dr. Richa Singh,BPTh/BPT,14 Years Experience Overall,Physiotherapist,"HSR Layout, Bangalore",Bangalore,93%,(233 votes),₹700
446,Dr. Kiran Mulchandani   (Physiotherapist),BPTh/BPT,4 Years Experience Overall,Physiotherapist,"Aundh, Pune",Pune,0,0,₹500
447,Dr. Vijaya Lakshmi Gosangi   (Physiotherapist),BPTh/BPT,2 Years Experience Overall,Physiotherapist,"KPHB, Hyderabad",Hyderabad,0,0,₹600
448,Dr. Anjali Verma   (Physiotherapist),BPTh/BPT,3 Years Experience Overall,Physiotherapist,"Indiranagar, Bangalore",Bangalore,0,0,₹500
449,Dr. Chintan Bhindora   (Physiotherapist),"BPTh/BPT, MPTh/MPT - Orthopedic Physiotherapy",13 Years Experience Overall,Physiotherapist,"Pimple Saudagar, Pune",Pune,96%,(936 votes),₹300
450,Dr. Janet Priya   (Physiotherapist),MPTh/MPT - Orthopedic Physiotherapy,16 Years Experience Overall  (15 years as specialist),Physiotherapist,"Teynampet, Chennai",Chennai,0,0,₹500
451,Dr. Shweta Tikoo   (Physiotherapist),BPTh/BPT,10 Years Experience Overall,Physiotherapist,"Indiranagar, Bangalore",Bangalore,0,0,₹650
452,Dr. Piyush Jain   (Physiotherapist),"BPTh/BPT, MPTh/MPT - Orthopedic Physiotherapy",10 Years Experience Overall  (6 years as specialist),Physiotherapist,"Karkardooma, Delhi",Delhi,100%,(100 votes),₹1000
453,Dr. Shreyansh Kumar Singh   (Physiotherapist),Diploma in Physiotherapy,5 Years Experience Overall,Physiotherapist,"Dwarka Sector 1, Delhi",Delhi,0,0,₹199
454,Dr. V.Premalatha   (Physiotherapist),BPTh/BPT,10 Years Experience Overall,Physiotherapist,"HRBR Layout, Bangalore",Bangalore,0,0,₹500
455,Dr. Jharna Damania   (Physiotherapist),BPTh/BPT,5 Years Experience Overall,Physiotherapist,"Vileparle East, Mumbai",Mumbai,0,0,₹1200
456,Dr. Saroja G   (Physiotherapist),"BPTh/BPT, MPT - Orthopaedics & Traumatology",11 Years Experience Overall,Physiotherapist,"Kondapur, Hyderabad",Hyderabad,0,0,₹500
457,Dr. K Rekha   (Physiotherapist),BPTh/BPT,16 Years Experience Overall,Physiotherapist,"Kodambakkam, Chennai",Chennai,95%,(19 votes),₹500
458,Dr. Christina Nissi   (Physiotherapist),MPTh/MPT - Neurological Physiotherapy,8 Years Experience Overall  (7 years as specialist),Physiotherapist,"Raja Annamalai Puram, Chennai",Chennai,100%,(11 votes),₹400
459,Dr. Srinivas Reddy   (Physiotherapist),MPTh/MPT - Cardiovascular & Pulmonary Physiotherapy,6 Years Experience Overall,Physiotherapist,"Hitech City, Hyderabad",Hyderabad,91%,(11 votes),₹400
460,Dr. Rajesh   (Physiotherapist),"BPTh/BPT, MSc. - Physiotherapy",17 Years Experience Overall,Physiotherapist,"Gachibowli, Hyderabad",Hyderabad,100%,(17 votes),₹700
461,Dr. Jagadeesan   (Physiotherapist),"BPTh/BPT, MPTh/MPT - Orthopedic Physiotherapy",16 Years Experience Overall,Physiotherapist,"Anna Nagar West, Chennai",Chennai,94%,(186 votes),₹600
462,Dr. Archita Tiwari   (Physiotherapist),BPTh/BPT,5 Years Experience Overall,Physiotherapist,"Koramangala 6 Block, Bangalore",Bangalore,99%,(261 votes),₹400
463,Dr. Kapil Chand Narra   (Physiotherapist),"MPTh/MPT - Orthopedic Physiotherapy, BPTh/BPT",20 Years Experience Overall  (8 years as specialist),Physiotherapist,"Madhapur, Hyderabad",Hyderabad,96%,(541 votes),₹600
464,Dr. Anita Sharma   (Physiotherapist),Diploma in Physiotherapy,31 Years Experience Overall,Physiotherapist,"Greater Kailash Part 2, Delhi",Delhi,0,0,₹1200
465,Dr. Dimple Kapasi   (Physiotherapist),BPTh/BPT,19 Years Experience Overall,Physiotherapist,"Kandivali West, Mumbai",Mumbai,99%,(80 votes),₹1200
466,Dr. Sudin Maharjan   (Physiotherapist),"BPTh/BPT, Masters of Physiotheraphy",10 Years Experience Overall,Physiotherapist,"Banashankari 3rd Stage, Bangalore",Bangalore,0,0,₹350
467,Dr. Ram Kumar   (Physiotherapist),BPTh/BPT,4 Years Experience Overall,Physiotherapist,"Indiranagar, Bangalore",Bangalore,0,0,₹650
