,Name,Degree,Years_Of_Experience,Speciality_of_doctor,Location,City,dp_score,npv,consultation_fee
414,Dr. Ashwani Maichand,"MBBS, MS - Orthopaedics",30 Years Experience Overall  (25 years as specialist),Orthopedist,"Punjabi Bagh, Delhi",Delhi,92%,(24 votes),₹1500
415,Dr. Ishwar Bohra,"MBBS, MS - Orthopaedics",22 Years Experience Overall  (18 years as specialist),Orthopedist,"Pusa Road, Delhi",Delhi,73%,(11 votes),₹1500
416,Dr. Kamal Dureja,"MBBS, MS - Orthopaedics, Diploma in Tuberculosis and Chest Diseases (DTCD)",40 Years Experience Overall  (35 years as specialist),Orthopedist,"Saket, Delhi",Delhi,92%,(79 votes),₹1500
417,Dr. Biren Nadkarni,"MBBS, MS - Orthopaedics",25 Years Experience Overall  (19 years as specialist),Orthopedist,"Hauz Khas, Delhi",Delhi,98%,(508 votes),₹1200
418,Dr. Anoop Bandil,"MBBS, DNB - Orthopedics/Orthopedic Surgery",13 Years Experience Overall  (12 years as specialist),Orthopedist,"Sarita Vihar, Delhi",Delhi,0,0,₹1500
419,Dr. Aditya Kumar Singhal,"MBBS, MS - Orthopaedics, M.Ch - Orthopaedics",11 Years Experience Overall  (8 years as specialist),Orthopedist,"Rohini Sector 7, Delhi",Delhi,91%,(35 votes),₹800
420,Dr. Sandeep Singh,"MBBS, MS - Orthopaedics",21 Years Experience Overall,Orthopedist,"Chattarpur, Delhi",Delhi,95%,(22 votes),₹800
421,Dr. Ritesh Dang,"MBBS, DNB - Orthopedics/Orthopedic Surgery, Diploma in Orthopaedics",20 Years Experience Overall  (19 years as specialist),Orthopedist,"Shalimar Bagh, Delhi",Delhi,100%,(16 votes),₹1000
422,Dr. Nikunj Agrawal,"MBBS, DNB - Orthopedics/Orthopedic Surgery",15 Years Experience Overall  (11 years as specialist),Orthopedist,"Patparganj, Delhi",Delhi,97%,(38 votes),₹800
423,Dr. Vinod Kumar Sabharwal,"DNB - Orthopedics/Orthopedic Surgery, Diploma in Orthopaedics, MBBS",41 Years Experience Overall  (37 years as specialist),Orthopedist,"Dwarka Sector 12, Delhi",Delhi,0,0,₹1000
424,Dr. Sharad Kumar Agarwal,"MBBS, MS - Orthopaedics",37 Years Experience Overall,Orthopedist,"Patparganj, Delhi",Delhi,0,0,₹1500
425,Dr. Paras Aggarwal,"MBBS, MS - Orthopaedics",7 Years Experience Overall  (4 years as specialist),Orthopedist,"Dwarka Sector 12, Delhi",Delhi,100%,(20 votes),₹1000
426,Dr. (Prof.) Anil Arora,"MBBS, MS - Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",35 Years Experience Overall  (32 years as specialist),Orthopedist,"Patparganj, Delhi",Delhi,83%,(40 votes),₹1800
427,Dr. Lalit Sagar,"MBBS, MS - Orthopaedics",22 Years Experience Overall  (14 years as specialist),Orthopedist,"Preet Vihar, Delhi",Delhi,0,0,₹600
428,Dr. Rakesh Chandra Arya,"MBBS, MS - Orthopaedics",42 Years Experience Overall  (38 years as specialist),Orthopedist,"Patparganj, Delhi",Delhi,0,0,₹700
429,Dr. Rajeev Jain,"MBBS, MS - Orthopaedics",40 Years Experience Overall  (34 years as specialist),Orthopedist,"Patparganj, Delhi",Delhi,0,0,₹1000
430,Dr. Yash Bhatia,"MS - Orthopaedics, MBBS",11 Years Experience Overall  (8 years as specialist),Orthopedist,"New Rajendra Nagar, Delhi",Delhi,0,0,₹1000
431,Dr. Narender Kumar Magu,"MS - Orthopaedics, MBBS",39 Years Experience Overall,Orthopedist,"Saket, Delhi",Delhi,0,0,₹2000
432,Dr. Gaurav Prakash,"MBBS, DNB - Orthopedics/Orthopedic Surgery, Diploma in Orthopaedics",16 Years Experience Overall  (11 years as specialist),Orthopedist,"Patparganj, Delhi",Delhi,0,0,₹700
433,Dr. H.N. Bajaj,"MS - Orthopaedics, Diploma in Orthopaedics, MBBS",39 Years Experience Overall  (36 years as specialist),Orthopedist,"Saket, Delhi",Delhi,85%,(27 votes),₹1500
434,Dr. Anuj Gupta,"MBBS, MS - Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",10 Years Experience Overall  (6 years as specialist),Orthopedist,"Saket, Delhi",Delhi,100%,(36 votes),₹800
435,Dr. L.Tomar,"MBBS, MS - Orthopaedics",33 Years Experience Overall  (30 years as specialist),Orthopedist,"Patparganj, Delhi",Delhi,50%,(18 votes),₹1200
436,Dr. Vikas Gupta,"MBBS, MS - Orthopaedics",30 Years Experience Overall  (27 years as specialist),Orthopedist,"Saket, Delhi",Delhi,0,0,₹1500
437,Dr. Gaurav Govil,"MBBS, MS - Orthopaedics",22 Years Experience Overall  (21 years as specialist),Orthopedist,"Patparganj, Delhi",Delhi,0,0,₹800
438,Dr. Sankalp Pande,"MBBS, MS - Orthopaedics",13 Years Experience Overall  (9 years as specialist),Orthopedist,"Malviya Nagar, Delhi",Delhi,0,0,₹500
439,Dr. Munish Choudhary,"MBBS, MS - Orthopaedics",31 Years Experience Overall  (27 years as specialist),Orthopedist,"Saket, Delhi",Delhi,0,0,₹1200
440,Dr. Akshay Tiwari,"MBBS, MS - Orthopaedics",17 Years Experience Overall,Orthopedist,"Saket, Delhi",Delhi,0,0,₹1200
441,Dr. Ashish Jain,"MBBS, MS - Orthopaedics",27 Years Experience Overall  (22 years as specialist),Orthopedist,"Shalimar Bagh, Delhi",Delhi,0,0,₹1000
442,Dr. Chandeep Singh,"MBBS, MS - Orthopaedics",24 Years Experience Overall  (20 years as specialist),Orthopedist,"Saket, Delhi",Delhi,0,0,₹1200
443,Dr. Ayush Tiwari,"MBBS, MS - Orthopaedics",8 Years Experience Overall  (4 years as specialist),Orthopedist,"Malviya Nagar, Delhi",Delhi,0,0,₹500
444,Dr. Sunil Katoch,"MBBS, Diploma in Orthopaedics",33 Years Experience Overall  (31 years as specialist),Orthopedist,"Saket, Delhi",Delhi,0,0,₹1200
445,Dr. SKS Marya,"MBBS, MS - Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",41 Years Experience Overall  (38 years as specialist),Orthopedist,"Saket, Delhi",Delhi,20%,(15 votes),₹1200
446,Dr. Shitij Kacker,"MBBS, MS - Orthopaedics",17 Years Experience Overall,Orthopedist,"Saket, Delhi",Delhi,0,0,₹1200
447,Dr. Anchit Uppal,"MBBS, Diploma in Orthopaedics",17 Years Experience Overall  (2 years as specialist),Orthopedist,"Saket, Delhi",Delhi,0,0,₹800
448,Dr. Dinesh Mohan Choudary,"MBBS, MS - Orthopaedics",14 Years Experience Overall  (10 years as specialist),Orthopedist,"Aminjikarai, Chennai",Chennai,0,0,₹500
449,Dr. Phani Kiran S,"MBBS, MS - Orthopaedics, DNB - Orthopedics/Orthopedic Surgery, FNB - Spine Surgery",20 Years Experience Overall  (16 years as specialist),Orthopedist,"Perumbakkam, Chennai",Chennai,99%,(292 votes),₹800
450,Dr. Kanniraj Marimuthu,"MBBS, MS - Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",16 Years Experience Overall  (13 years as specialist),Orthopedist,"Vanagaram, Chennai",Chennai,100%,(140 votes),₹800
451,Dr. Karunakaran. S,"MBBS, MS - Orthopaedics",27 Years Experience Overall  (21 years as specialist),Orthopedist,"Perumbakkam, Chennai",Chennai,100%,(14 votes),₹800
452,Dr. Aghilavendan P,"MS - Orthopaedics, MBBS",16 Years Experience Overall  (11 years as specialist),Orthopedist,"Vanagaram, Chennai",Chennai,0,0,₹800
453,Dr. S.S. Kumar,"MBBS, FRCS (Edinburgh), FRCS - Trauma & Orthopedic Surgery",29 Years Experience Overall  (13 years as specialist),Orthopedist,"Velachery, Chennai",Chennai,96%,(830 votes),₹600
454,Dr. Vivek A N,"MBBS, MS - Orthopaedics",20 Years Experience Overall  (17 years as specialist),Orthopedist,"Adyar, Chennai",Chennai,100%,(38 votes),₹500
455,Dr. S. H. Jaheer Hussain,"MBBS, MS - Orthopaedics",24 Years Experience Overall  (20 years as specialist),Orthopedist,"Kilpauk, Chennai",Chennai,97%,(36 votes),₹500
456,Dr. Senthil Kamalasekaran,"MBBS, MS - Orthopaedics, MRCS (UK)",27 Years Experience Overall  (20 years as specialist),Orthopedist,"Thoraipakkam, Chennai",Chennai,98%,(126 votes),₹1000
457,Dr. Balamurugan J,"MBBS, Diploma in Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",17 Years Experience Overall  (14 years as specialist),Orthopedist,"Chromepet, Chennai",Chennai,100%,(34 votes),₹600
458,Dr. Ramkumar Ponraj,"MS - Orthopaedics, MBBS",11 Years Experience Overall  (7 years as specialist),Orthopedist,"Neelankarai, Chennai",Chennai,100%,(16 votes),₹600
459,Dr. J. Faisal,"MBBS, MS - Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",15 Years Experience Overall  (11 years as specialist),Orthopedist,"Porur, Chennai",Chennai,98%,(658 votes),₹500
460,Dr. Damodaran P R,"MBBS, MS - Orthopaedics, MRCS (UK), FRCS - Trauma & Orthopedic Surgery",25 Years Experience Overall  (18 years as specialist),Orthopedist,"OMR Road, Chennai",Chennai,97%,(67 votes),₹700
461,Dr. S.Muthukumar,"MBBS, Diploma in Orthopaedics",38 Years Experience Overall  (31 years as specialist),Orthopedist,"Chromepet, Chennai",Chennai,93%,(27 votes),₹800
462,Dr. Navaladi Shankar,"MBBS, Diploma in Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",25 Years Experience Overall  (24 years as specialist),Orthopedist,"Greams Road, Chennai",Chennai,86%,(29 votes),₹1500
463,Dr. Rufus Vasanth Raj,"MBBS, DNB - Orthopedics/Orthopedic Surgery",13 Years Experience Overall  (9 years as specialist),Orthopedist,"Chromepet, Chennai",Chennai,0,0,₹600
464,Dr. Anand M,"MBBS, MS - Orthopaedics",17 Years Experience Overall  (13 years as specialist),Orthopedist,"Adyar, Chennai",Chennai,0,0,₹500
465,Dr. Senthil Kumar Durai,"MBBS, MS - Orthopaedics",15 Years Experience Overall  (10 years as specialist),Orthopedist,"Greams Road, Chennai",Chennai,0,0,₹1000
466,Dr. Imtiaz Ghani,"MBBS, MS - Orthopaedics",17 Years Experience Overall  (11 years as specialist),Orthopedist,"Greams Road, Chennai",Chennai,0,0,₹1500
467,Dr. V. Ravi,"MBBS, Diploma in Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",26 Years Experience Overall  (20 years as specialist),Orthopedist,"Greams Road, Chennai",Chennai,0,0,₹1000
468,Dr. Praveen Kumar,"MBBS, MRCS (UK), FRCS - Trauma & Orthopedic Surgery",26 Years Experience Overall  (21 years as specialist),Orthopedist,"Greams Road, Chennai",Chennai,100%,(33 votes),₹1000
469,Dr. Prof. Mani Ramesh,"MS - Orthopaedics, MBBS",40 Years Experience Overall  (34 years as specialist),Orthopedist,"Aminjikarai, Chennai",Chennai,90%,(67 votes),₹800
470,Dr. Madhukiran Yarlagadda,"MS - Orthopaedics, MBBS",13 Years Experience Overall  (9 years as specialist),Orthopedist,"T Nagar, Chennai",Chennai,100%,(46 votes),₹1000
471,Dr. Prakash Selvam,"MBBS, MS - Orthopaedics",20 Years Experience Overall  (13 years as specialist),Orthopedist,"Greams Road, Chennai",Chennai,94%,(18 votes),₹500
472,Dr. Vijay Kishore Reddy,"DNB - Orthopedics/Orthopedic Surgery, Diploma in Orthopaedics, MD - Physician",19 Years Experience Overall  (14 years as specialist),Orthopedist,"Greams Road, Chennai",Chennai,0,0,₹1000
473,Dr. Bharani Kumar Dayanandam,"MBBS, FRCS - Trauma & Orthopedic Surgery",27 Years Experience Overall  (12 years as specialist),Orthopedist,"Periyar Nagar, Chennai",Chennai,97%,(123 votes),₹400
474,Dr. Madhan Thiruvengada,"MBBS, Diploma in Orthopaedics",25 Years Experience Overall  (22 years as specialist),Orthopedist,"OMR Road, Chennai",Chennai,0,0,₹700
475,Dr. Sivaraman B,"MBBS, MS - Orthopaedics, FRCS - Trauma & Orthopedic Surgery, MRCS (UK)",24 Years Experience Overall  (18 years as specialist),Orthopedist,"Thoraipakkam, Chennai",Chennai,100%,(348 votes),₹750
476,Dr. P. Rajasekar,"MBBS, DNB - Orthopedics/Orthopedic Surgery",28 Years Experience Overall  (26 years as specialist),Orthopedist,"Greams Road, Chennai",Chennai,0,0,₹1000
477,Dr. Madan Mohan Reddy,"MBBS, MS - Orthopaedics",34 Years Experience Overall  (30 years as specialist),Orthopedist,"Anna Nagar, Chennai",Chennai,96%,(68 votes),₹600
478,Dr. Sudheer Mahabeer,"MBBS, Diploma in Orthopaedics, MS - Orthopaedics",37 Years Experience Overall  (35 years as specialist),Orthopedist,"Alwarpet, Chennai",Chennai,100%,(13 votes),₹650
479,Dr. Clington J Fernando,"MBBS, Diploma in Orthopaedics",25 Years Experience Overall  (22 years as specialist),Orthopedist,"Thousand Lights, Chennai",Chennai,0,0,₹1000
480,Dr. K Krishnamoorthy,"MBBS, Diploma in Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",24 Years Experience Overall  (21 years as specialist),Orthopedist,"Greams Road, Chennai",Chennai,0,0,₹1500
481,Dr. R. G. Praveen,"MBBS, MS - Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",9 Years Experience Overall  (5 years as specialist),Orthopedist,"Arumbakkam, Chennai",Chennai,0,0,₹500
482,Dr. Arumugam,"MBBS, MS - Orthopaedics, Diploma in Orthopaedics, M.Ch - Orthopaedics",25 Years Experience Overall  (22 years as specialist),Orthopedist,"T Nagar, Chennai",Chennai,96%,(26 votes),₹750
483,Dr. Gopala Krishnan,"MBBS, MS - Orthopaedics, M.Ch - Orthopaedics",40 Years Experience Overall  (38 years as specialist),Orthopedist,"Greams Road, Chennai",Chennai,0,0,₹1200
484,Dr. K P Kosygan,"MBBS, FRCS - Trauma & Orthopedic Surgery",30 Years Experience Overall  (17 years as specialist),Orthopedist,"Greams Road, Chennai",Chennai,98%,(41 votes),₹1000
485,Dr. Suresh Kumar B C,"MBBS, DNB - Orthopedics/Orthopedic Surgery",5 Years Experience Overall  (3 years as specialist),Orthopedist,"Kilpauk, Chennai",Chennai,0,0,₹500
486,Dr. Venkataramanan Swaminathan,"MBBS, MS - Orthopaedics, Diploma in Orthopaedics",34 Years Experience Overall  (30 years as specialist),Orthopedist,"Greams Road, Chennai",Chennai,0,0,₹1000
487,Dr. V Thirumal Selvan,"MBBS, FRCS - Trauma & Orthopedic Surgery, MS - Orthopaedics",37 Years Experience Overall  (13 years as specialist),Orthopedist,"Kilpauk, Chennai",Chennai,0,0,₹500
488,Dr. K. Sajan Hegde,"MBBS, MS - Orthopaedics",42 Years Experience Overall  (36 years as specialist),Orthopedist,"Greams Road, Chennai",Chennai,0,0,₹1500
489,Dr. Arun Kannan,"MS - Orthopaedics, MBBS",17 Years Experience Overall  (14 years as specialist),Orthopedist,"Thousand Lights, Chennai",Chennai,97%,(329 votes),₹1000
490,Dr. Praveen Kumar K,"MBBS, MRCS (UK), FRCS - Trauma & Orthopedic Surgery",20 Years Experience Overall  (16 years as specialist),Orthopedist,"Greams Road, Chennai",Chennai,0,0,₹1000
491,Dr. Sumesh S,"MS - Orthopaedics, MBBS",10 Years Experience Overall  (6 years as specialist),Orthopedist,"Vadapalani, Chennai",Chennai,0,0,₹500
492,Dr. Karthik Anand,"MBBS, MS - Orthopaedics",12 Years Experience Overall  (7 years as specialist),Orthopedist,"Nungambakkam, Chennai",Chennai,100%,(49 votes),₹500
493,Dr. J. Panthala Rajakumaran,"MBBS, MS - Orthopaedics",12 Years Experience Overall,Orthopedist,"Chetpet, Chennai",Chennai,0,0,₹500
494,Dr. Dhilip Kumar T,"MBBS, MS - Orthopaedics",30 Years Experience Overall  (23 years as specialist),Orthopedist,"Tondiarpet, Chennai",Chennai,0,0,₹500
495,Dr. Kunal Patel,"MBBS, MS - Orthopaedics",9 Years Experience Overall  (7 years as specialist),Orthopedist,"Kilpauk, Chennai",Chennai,0,0,₹500
496,Dr. Thiruvengita Prasad G,"MBBS, DNB - Orthopedics/Orthopedic Surgery",21 Years Experience Overall,Orthopedist,"OMR Road, Chennai",Chennai,0,0,₹700
497,Dr. Dorai Kumar R,"MBBS, MS - Orthopaedics",29 Years Experience Overall  (24 years as specialist),Orthopedist,"MRC Nagar, Chennai",Chennai,0,0,₹700
498,Dr. JayaMoorthy T,"MBBS, Diploma in Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",35 Years Experience Overall  (27 years as specialist),Orthopedist,"T Nagar, Chennai",Chennai,0,0,₹700
499,Dr. Nalli Gopinath,"MBBS, DNB - Orthopedics/Orthopedic Surgery, Diploma in Orthopaedics",30 Years Experience Overall  (23 years as specialist),Orthopedist,"MRC Nagar, Chennai",Chennai,0,0,₹500
500,Dr. Narendra Dasaraju,"MBBS, DNB - Orthopedics/Orthopedic Surgery",20 Years Experience Overall  (12 years as specialist),Orthopedist,"Greams Road, Chennai",Chennai,0,0,₹800
501,Dr. Venkataramanan Swaminathan,"MBBS, MS - Orthopaedics",33 Years Experience Overall  (30 years as specialist),Orthopedist,"OMR Road, Chennai",Chennai,0,0,₹700
502,Dr. Madhan Thiruvengada,"MBBS, Diploma in Orthopaedics",25 Years Experience Overall  (21 years as specialist),Orthopedist,"Greams Road, Chennai",Chennai,0,0,₹1000
503,Dr. Santhosh Jacob,"MBBS, DNB - Orthopedics/Orthopedic Surgery",20 Years Experience Overall  (3 years as specialist),Orthopedist,"T Nagar, Chennai",Chennai,0,0,₹700
504,Dr. Ashok Kumar M,"MS - Orthopaedics, MBBS, DNB - Orthopedics/Orthopedic Surgery",13 Years Experience Overall  (7 years as specialist),Orthopedist,"Madipakkam, Chennai",Chennai,0,0,₹400
505,Dr. R.Prabhakar Singh,"MBBS, Diploma in Child Health (DCH), MS - Orthopaedics",24 Years Experience Overall  (10 years as specialist),Orthopedist,"Kilpauk, Chennai",Chennai,0,0,₹700
506,Dr. Arun K Ramanathan,"MBBS, MS - Orthopaedics, M.Ch - Orthopaedics, MRCS (UK)",26 Years Experience Overall  (20 years as specialist),Orthopedist,"OMR Road, Chennai",Chennai,0,0,₹700
507,Dr. Sankar R,"MBBS, Diploma in Orthopaedics",34 Years Experience Overall  (29 years as specialist),Orthopedist,"Thousand Lights, Chennai",Chennai,0,0,₹800
508,Dr. Vijay Balaji,"MBBS, MS - Orthopaedics",22 Years Experience Overall  (18 years as specialist),Orthopedist,"Adyar, Chennai",Chennai,0,0,₹1000
509,Dr. Radhakrishnan,"MS - Orthopaedics, MBBS",12 Years Experience Overall  (5 years as specialist),Orthopedist,"Kotturpuram, Chennai",Chennai,97%,(65 votes),₹300
510,Dr. Mullaivendan,"Diploma in Orthopaedics, MBBS",20 Years Experience Overall  (16 years as specialist),Orthopedist,"Perungudi, Chennai",Chennai,0,0,₹500
511,Dr. V. L. Narayanan,"MBBS, MS - Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",14 Years Experience Overall  (10 years as specialist),Orthopedist,"Anna Nagar, Chennai",Chennai,0,0,₹500
512,Dr. Ilavarasan,"MBBS, Diploma in Orthopaedics",21 Years Experience Overall  (17 years as specialist),Orthopedist,"MRC Nagar, Chennai",Chennai,0,0,₹750
513,Dr. Ranjith,"MS - Orthopaedics, MBBS",20 Years Experience Overall  (16 years as specialist),Orthopedist,"Chromepet, Chennai",Chennai,96%,(167 votes),₹400
514,Dr. Naveen Lysander,"MBBS, MS - Orthopaedics",8 Years Experience Overall  (7 years as specialist),Orthopedist,"OMR Road, Chennai",Chennai,0,0,₹500
515,Dr. M. Shiva Reddy,"DNB - Orthopedics/Orthopedic Surgery, MD - Physician",15 Years Experience Overall  (9 years as specialist),Orthopedist,"Medavakkam, Chennai",Chennai,0,0,₹500
516,Dr. Sathya Vignes,"MBBS, MS - Orthopaedics",11 Years Experience Overall  (6 years as specialist),Orthopedist,"Chromepet, Chennai",Chennai,0,0,₹800
517,Dr. Yogesh Kumar B,"MBBS, MS - Orthopaedics",9 Years Experience Overall  (8 years as specialist),Orthopedist,"Adyar, Chennai",Chennai,0,0,₹600
518,Dr. Karthick Swaminathan,"MBBS, DNB - Orthopedics/Orthopedic Surgery, Diploma in Orthopaedics",17 Years Experience Overall  (13 years as specialist),Orthopedist,"Perumbakkam, Chennai",Chennai,0,0,₹400
519,Dr. Rajesh Babu,"MBBS, Diploma in Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",15 Years Experience Overall  (13 years as specialist),Orthopedist,"Valasaravakkam, Chennai",Chennai,0,0,₹500
520,Dr. Karthik P Reddy,"MBBS, MS - Orthopaedics",9 Years Experience Overall  (4 years as specialist),Orthopedist,"Anna Nagar, Chennai",Chennai,0,0,₹500
521,Dr. Arun Viswanath. N,"MBBS, MS - Orthopaedics",9 Years Experience Overall  (5 years as specialist),Orthopedist,"Saidapet, Chennai",Chennai,0,0,₹500
522,Dr. Chinna Durai S,"MBBS, Diploma in Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",14 Years Experience Overall  (8 years as specialist),Orthopedist,"Kovilambakkam, Chennai",Chennai,100%,(44 votes),₹400
523,Dr. A P Siva Kumar,"MBBS, MS - Orthopaedics",18 Years Experience Overall  (11 years as specialist),Orthopedist,"Medavakkam, Chennai",Chennai,88%,(123 votes),₹400
524,Dr. Senthilvelan.R,"FRCS - Trauma & Orthopedic Surgery, Diploma in Orthopaedics, MBBS",21 Years Experience Overall  (18 years as specialist),Orthopedist,"Manapakkam, Chennai",Chennai,97%,(102 votes),₹800
525,Dr. Billy Paul Wilson,"MBBS, MS - Orthopaedics, MRCS (UK), FRCS - Trauma & Orthopedic Surgery",24 Years Experience Overall  (19 years as specialist),Orthopedist,"Manapakkam, Chennai",Chennai,100%,(14 votes),₹800
526,Dr. Charanjit Singh Dhillon,"MBBS, MS - Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",23 Years Experience Overall  (17 years as specialist),Orthopedist,"Manapakkam, Chennai",Chennai,100%,(12 votes),₹800
527,Dr. B. Vijayakrishnan,"MBBS, Diploma in Orthopaedics",23 Years Experience Overall  (17 years as specialist),Orthopedist,"Alwarthirunagar, Chennai",Chennai,96%,(48 votes),₹500
528,Dr. Ashok Selvaraj,"MBBS, MS - Orthopaedics",16 Years Experience Overall  (12 years as specialist),Orthopedist,"Manapakkam, Chennai",Chennai,0,0,₹800
529,Dr. K. Velmurugan,"MBBS, MS - Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",20 Years Experience Overall  (17 years as specialist),Orthopedist,"Nanganallur, Chennai",Chennai,94%,(69 votes),₹400
530,Dr. Anbagalan.K,"MBBS, Diploma in Orthopaedics, MS - Orthopaedics",45 Years Experience Overall  (37 years as specialist),Orthopedist,"Tambaram East, Chennai",Chennai,0,0,₹350
531,Dr. Surendar Bora,"MBBS, Diploma in Orthopaedics, MS - Orthopaedics",43 Years Experience Overall  (41 years as specialist),Orthopedist,"Saidapet, Chennai",Chennai,0,0,₹500
532,Dr. A.R.Kesavan,"MBBS, MS - Orthopaedics",28 Years Experience Overall  (23 years as specialist),Orthopedist,"Perumbakkam, Chennai",Chennai,0,0,₹800
533,Dr. Ajit Yadav,"MBBS, MS - Orthopaedics",35 Years Experience Overall  (33 years as specialist),Orthopedist,"Perumbakkam, Chennai",Chennai,0,0,₹800
534,Dr. Balaji Subramanian,"MBBS, MS - Orthopaedics",12 Years Experience Overall  (8 years as specialist),Orthopedist,"Guindy, Chennai",Chennai,0,0,₹600
535,Dr. Nandakumar Natarajan,"MBBS, MS - Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",7 Years Experience Overall,Orthopedist,"Alwarpet, Chennai",Chennai,0,0,₹500
536,Dr. Shriram Krishnamoorthy,"DNB - Orthopedics/Orthopedic Surgery, MBBS",12 Years Experience Overall  (8 years as specialist),Orthopedist,"Adyar, Chennai",Chennai,100%,(109 votes),₹400
537,Dr. Muthu Rathinam,"MBBS, DNB - Orthopedics/Orthopedic Surgery",16 Years Experience Overall  (14 years as specialist),Orthopedist,"Valasaravakkam, Chennai",Chennai,91%,(23 votes),₹500
538,Dr. K C Mohan,"DNB - Orthopedics/Orthopedic Surgery, MBBS",12 Years Experience Overall  (7 years as specialist),Orthopedist,"Ashok Nagar, Chennai",Chennai,0,0,₹500
539,Dr. Vijay Bose,"MBBS, MS - Orthopaedics, FRCS - Trauma & Orthopedic Surgery",34 Years Experience Overall  (30 years as specialist),Orthopedist,"Vadapalani, Chennai",Chennai,97%,(30 votes),₹800
540,Dr. C.Srinivasacholan,"MBBS, MS - Orthopaedics",8 Years Experience Overall  (2 years as specialist),Orthopedist,"Pallavaram, Chennai",Chennai,0,0,₹350
541,Dr. Ram Chidambaram,"MBBS, Diploma in Orthopaedics, MS - Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",30 Years Experience Overall  (25 years as specialist),Orthopedist,"Aminjikarai, Chennai",Chennai,100%,(30 votes),₹1000
542,Dr. Raj Kanna,"MBBS, MS - Orthopaedics",22 Years Experience Overall  (17 years as specialist),Orthopedist,"Kilpauk, Chennai",Chennai,96%,(25 votes),₹700
543,Dr. Muralidharan Venkatesan,"MBBS, MRCS (UK), FRCS - Trauma & Orthopedic Surgery",22 Years Experience Overall  (13 years as specialist),Orthopedist,"Teynampet, Chennai",Chennai,100%,(27 votes),₹1000
544,Dr. Jagannath.P.G,"MBBS, MS - Orthopaedics",22 Years Experience Overall  (18 years as specialist),Orthopedist,"Velachery, Chennai",Chennai,100%,(15 votes),₹500
545,Dr. Vignesh Mathialagan,"MBBS, Diploma in Orthopaedics",9 Years Experience Overall  (5 years as specialist),Orthopedist,"Chetpet, Chennai",Chennai,0,0,₹500
546,Dr. D Balamurugan,"MS - Orthopaedics, MBBS",9 Years Experience Overall  (3 years as specialist),Orthopedist,"Villivakkam, Chennai",Chennai,0,0,₹400
547,Dr. R. Saravanan,"MBBS, Diploma in Orthopaedics, FRCS - Trauma & Orthopedic Surgery, FRCS (Edinburgh)",32 Years Experience Overall  (30 years as specialist),Orthopedist,"Virugambakkam, Chennai",Chennai,0,0,₹500
548,Dr. Barani Rathinavelu,"MBBS, MS - Orthopaedics, DNB - Orthopedics/Orthopedic Surgery, MRCS (UK)",21 Years Experience Overall  (14 years as specialist),Orthopedist,"Greams Road, Chennai",Chennai,0,0,₹1000
549,Dr. Mayil Vahanan Natarajan,"MBBS, MS - Orthopaedics, Diploma in Orthopaedics",44 Years Experience Overall  (42 years as specialist),Orthopedist,"Teynampet, Chennai",Chennai,0,0,₹1000
550,Dr. Deebak Kumar,"MS - Orthopaedics, MBBS",10 Years Experience Overall,Orthopedist,"Kilpauk, Chennai",Chennai,100%,(119 votes),₹750
551,Dr. Kalaivanan Kanniyan,"MBBS, MS - Orthopaedics",17 Years Experience Overall  (12 years as specialist),Orthopedist,"Vadapalani, Chennai",Chennai,0,0,₹800
552,Dr. Soundar Manickam,"MBBS, MS - Orthopaedics",11 Years Experience Overall  (8 years as specialist),Orthopedist,"Aminjikarai, Chennai",Chennai,0,0,₹500
553,Dr. Dharmarajan J,"Diploma in Orthopaedics, MBBS",36 Years Experience Overall  (25 years as specialist),Orthopedist,"Chromepet, Chennai",Chennai,0,0,₹800
554,Dr. Prof. S Sundar,"MBBS, MS - Orthopaedics",30 Years Experience Overall  (23 years as specialist),Orthopedist,"Chetpet, Chennai",Chennai,100%,(14 votes),₹1000
555,Dr. Clement Joseph,"MBBS, MS - Orthopaedics",25 Years Experience Overall  (20 years as specialist),Orthopedist,"Vadapalani, Chennai",Chennai,99%,(149 votes),₹800
556,Dr. G Mohan,"MBBS, MS - Orthopaedics",26 Years Experience Overall  (21 years as specialist),Orthopedist,"Vadapalani, Chennai",Chennai,0,0,₹500
557,Dr. Vijay Kumar Sohanlal,"MBBS, MS - Orthopaedics",20 Years Experience Overall  (13 years as specialist),Orthopedist,"Aminjikarai, Chennai",Chennai,98%,(60 votes),₹800
