,Name,Degree,Years_Of_Experience,Speciality_of_doctor,Location,City,dp_score,npv,consultation_fee
1023,Dr. Kanimozhi,"MBBS, MD - Obstetrics & Gynaecology, MCh - Reproductive Medicine and Surgery",19 Years Experience Overall  (14 years as specialist),Gynecologist,"Thousand Lights, Chennai",Chennai,99%,(132 votes),₹1000
1024,Dr. Ritu Goyal,"MBBS, DNB - Obstetrics & Gynecology",23 Years Experience Overall  (13 years as specialist),Gynecologist,"Patparganj, Delhi",Delhi,0,0,₹1000
1025,Dr. Harshika Bavishi,MD - Obstetrics & Gynaecology,36 Years Experience Overall,Gynecologist,"Chembur East, Mumbai",Mumbai,96%,(82 votes),₹1000
1026,Dr. Anupama Rani,"MBBS, MS - Obstetrics & Gynaecology",16 Years Experience Overall  (12 years as specialist),Gynecologist,"Marathahalli, Bangalore",Bangalore,99%,(298 votes),₹500
1027,Dr. Shalini Agarwal,"MBBS, DGO, DNB - Obstetrics & Gynecology",22 Years Experience Overall  (19 years as specialist),Gynecologist,"Patparganj, Delhi",Delhi,99%,(746 votes),₹1100
1028,Dr. Arti Sharma,"MBBS, DNB - Obstetrics & Gynecology",7 Years Experience Overall  (3 years as specialist),Gynecologist,"Whitefield, Bangalore",Bangalore,0,0,₹600
1029,Dr. Vani R,"MBBS, MS - Obstetrics & Gynaecology",25 Years Experience Overall  (20 years as specialist),Gynecologist,"Basavanagudi, Bangalore",Bangalore,96%,(313 votes),₹500
1030,Dr. Hemalatha Pugalendhi,"MBBS, MD - Obstetrics & Gynaecology",34 Years Experience Overall  (29 years as specialist),Gynecologist,"Anna Nagar, Chennai",Chennai,0,0,₹1000
1031,Dr. Gowri,"MBBS, DNB - Obstetrics & Gynecology",25 Years Experience Overall  (19 years as specialist),Gynecologist,"Indiranagar, Bangalore",Bangalore,92%,(71 votes),₹600
1032,Dr. Sarada Mallemala,"MBBS, DGO, DNB - Obstetrics & Gynecology",40 Years Experience Overall  (34 years as specialist),Gynecologist,"Jubilee Hills, Hyderabad",Hyderabad,0,0,₹700
1033,Dr. M.H. Abinaya,"MBBS, DNB - Obstetrics & Gynecology",20 Years Experience Overall  (13 years as specialist),Gynecologist,"T Nagar, Chennai",Chennai,99%,(305 votes),₹700
1034,Dr. Ritu Punhani,"MBBS, MS - Obstetrics & Gynaecology",21 Years Experience Overall  (17 years as specialist),Gynecologist,"Patel Nagar South, Delhi",Delhi,0,0,₹500
1035,Dr. Sushruta Mokadam,"MD - Obstetrics & Gynaecology, MBBS",28 Years Experience Overall  (27 years as specialist),Gynecologist,"Kharadi, Pune",Pune,88%,(41 votes),₹650
1036,Dr. Anuradha Kapur,"MBBS, MD - Obstetrics & Gynaecology",32 Years Experience Overall  (30 years as specialist),Gynecologist,"Saket, Delhi",Delhi,31%,(35 votes),₹1200
1037,Dr. Tayi Yamuna,"MBBS, MD - Obstetrics & Gynaecology, DGO",43 Years Experience Overall,Gynecologist,"AS Rao Nagar, Hyderabad",Hyderabad,0,0,₹450
1038,Dr. Nithya P J,"MBBS, MS - Obstetrics & Gynaecology, Post Doctoral Fellowship in Reproductive Medicine",9 Years Experience Overall  (5 years as specialist),Gynecologist,"Old Airport Road, Bangalore",Bangalore,0,0,₹850
1039,Dr. Lakshmi Ratna M,"MBBS, MD - Obstetrics & Gynaecology, DGO",42 Years Experience Overall  (39 years as specialist),Gynecologist,"Jubilee Hills, Hyderabad",Hyderabad,69%,(42 votes),₹700
1040,Dr. Ammbalal Gurram,"MBBS, DGO, DNB - Obstetrics & Gynecology, Fellow of Indian College of Obstetrics and Gynecology (FICOG), MNAMS - Obstetrics & Gynaecology",22 Years Experience Overall  (19 years as specialist),Gynecologist,"Thergaon, Pune",Pune,0,0,₹500
1041,Dr. Sanjida Yasmin,"MBBS, DGO, DNB - Obstetrics & Gynecology",19 Years Experience Overall  (15 years as specialist),Gynecologist,"Nehru Place, Delhi",Delhi,100%,(88 votes),₹800
1042,Dr. M Shilpa,"MBBS, DGO",12 Years Experience Overall  (6 years as specialist),Gynecologist,"Kondapur, Hyderabad",Hyderabad,97%,(175 votes),₹600
1043,Dr. Jahnavi Esanakula,"MBBS, MS - Obstetrics & Gynaecology",9 Years Experience Overall  (5 years as specialist),Gynecologist,"Electronics City, Bangalore",Bangalore,0,0,₹550
1044,Dr. Ramnik Sabharwal,"MBBS, MS - Obstetrics & Gynaecology",22 Years Experience Overall  (17 years as specialist),Gynecologist,"Karol Bagh, Delhi",Delhi,0,0,₹800
1045,Dr. Rupa R,"MBBS, DGO",21 Years Experience Overall  (17 years as specialist),Gynecologist,"Banashankari 3rd Stage, Bangalore",Bangalore,100%,(14 votes),₹500
1046,Dr. Punam Solanki,MD - Obstetrics & Gynaecology,13 Years Experience Overall  (12 years as specialist),Gynecologist,"Andheri West, Mumbai",Mumbai,86%,(14 votes),₹900
1047,Dr. Tejal Sheth Soni,"FCPS - Mid. & Gynae, DGO",12 Years Experience Overall,Gynecologist,"Ghatkopar East, Mumbai",Mumbai,0,0,₹800
1048,Dr. Mutyalatha Koppula,"MBBS, MS - Obstetrics & Gynaecology",18 Years Experience Overall  (14 years as specialist),Gynecologist,"Yelahanka New Town, Bangalore",Bangalore,100%,(87 votes),₹400
1049,Dr. Swapna Mudragada,"MBBS, DGO, MS - Obstetrics & Gynaecology",20 Years Experience Overall  (17 years as specialist),Gynecologist,"Narsingi, Hyderabad",Hyderabad,0,0,₹500
1050,Dr. Chandini Chinta,"MBBS, MS - Obstetrics & Gynaecology",5 Years Experience Overall  (1 year as specialist),Gynecologist,"Banjara Hills, Hyderabad",Hyderabad,0,0,₹500
1051,Dr. Jasmine Ramesh Salkar,"MBBS, DGO, DNB - Obstetrics & Gynecology",19 Years Experience Overall  (13 years as specialist),Gynecologist,"Dilsukhnagar, Hyderabad",Hyderabad,91%,(11 votes),₹600
1052,Dr. B. Radhika,"MBBS, MD - Obstetrics & Gynaecology",18 Years Experience Overall,Gynecologist,"Hitech City, Hyderabad",Hyderabad,86%,(21 votes),₹700
1053,Dr. Divya Pandey,"MBBS, MS - Obstetrics & Gynaecology",10 Years Experience Overall  (6 years as specialist),Gynecologist,"Dwarka Sector 19, Delhi",Delhi,100%,(55 votes),₹500
1054,Dr. Chinmayee Pradhan,"MBBS, DGO, DNB - Obstetrics & Gynecology",16 Years Experience Overall,Gynecologist,"Madhapur, Hyderabad",Hyderabad,100%,(18 votes),₹550
1055,Dr. Vishnupriya,"MBBS, DGO",16 Years Experience Overall  (11 years as specialist),Gynecologist,"Whitefield, Bangalore",Bangalore,92%,(100 votes),₹700
1056,Dr. Jasmine Bakshi,"MBBS, DGO",20 Years Experience Overall  (13 years as specialist),Gynecologist,"Sikh Village, Hyderabad",Hyderabad,100%,(13 votes),₹500
1057,Dr. Vidya Gayathri S,"MBBS, DNB - Obstetrics & Gynecology",16 Years Experience Overall  (11 years as specialist),Gynecologist,"Whitefield, Bangalore",Bangalore,97%,(88 votes),₹850
1058,Dr. Suman Singh,"MBBS, MD - Obstetrics & Gynaecology, Fellowship in Aesthetic Medicine (FAM)",28 Years Experience Overall  (23 years as specialist),Gynecologist,"BTM Layout 2nd Stage, Bangalore",Bangalore,93%,(3258 votes),₹700
1059,Dr. Punam Sinha,"DGO, MBBS",42 Years Experience Overall  (38 years as specialist),Gynecologist,"Prabhadevi, Mumbai",Mumbai,100%,(20 votes),₹1000
1060,Dr. Vimala Kumari Gedda,"MBBS, MD - Obstetrics & Gynaecology",19 Years Experience Overall  (17 years as specialist),Gynecologist,"Mehdipatnam, Hyderabad",Hyderabad,100%,(50 votes),₹600
1061,Dr. Samatha Kumar,"MBBS, MD - Obstetrics & Gynaecology",18 Years Experience Overall  (14 years as specialist),Gynecologist,"Banjara Hills, Hyderabad",Hyderabad,95%,(150 votes),₹750
1062,Dr. Asha Shanbhag,"MBBS, MS - Obstetrics & Gynaecology",15 Years Experience Overall  (12 years as specialist),Gynecologist,"Whitefield, Bangalore",Bangalore,100%,(167 votes),₹850
1063,Dr. Bijoy Kumar Nayak,"MD - Obstetrics & Gynaecology, MBBS",31 Years Experience Overall  (29 years as specialist),Gynecologist,"Dwarka Sector 6, Delhi",Delhi,0,0,₹900
1064,Dr. Geeta Chadha,"MBBS, MD - Obstetrics & Gynaecology",39 Years Experience Overall  (36 years as specialist),Gynecologist,"Nehru Place, Delhi",Delhi,75%,(16 votes),₹2100
1065,Dr. Bhargavi Reddy,"MD - Obstetrics & Gynaecology, MBBS",29 Years Experience Overall  (21 years as specialist),Gynecologist,"Indiranagar, Bangalore",Bangalore,84%,(249 votes),₹600
1066,Dr. Jayashree Sharma,"MBBS, MRCOG(UK)",25 Years Experience Overall  (12 years as specialist),Gynecologist,"Kodambakkam, Chennai",Chennai,99%,(118 votes),₹550
1067,Dr. Sheetal Sinha,"MBBS, MS - Obstetrics & Gynaecology",18 Years Experience Overall,Gynecologist,"Dwarka, Delhi",Delhi,0,0,₹500
1068,Dr. Madhu Juneja,"MS - Obstetrics & Gynaecology, MBBS",18 Years Experience Overall  (11 years as specialist),Gynecologist,"Kalyani Nagar, Pune",Pune,98%,(572 votes),₹800
1069,Dr. Sita Gururaja,"MBBS, DNB - Obstetrics & Gynecology, DGO",26 Years Experience Overall  (24 years as specialist),Gynecologist,"Powai, Mumbai",Mumbai,98%,(193 votes),₹800
1070,Dr. Mangala Ramachandra,"MBBS, MD - Obstetrics & Gynaecology, DGO",38 Years Experience Overall  (35 years as specialist),Gynecologist,"Bannerghatta Road, Bangalore",Bangalore,85%,(84 votes),₹800
1071,Dr. Nabhi Venkata Ramana Murty,"MBBS, MD - Obstetrics & Gynaecology",33 Years Experience Overall  (29 years as specialist),Gynecologist,"Erragadda, Hyderabad",Hyderabad,0,0,₹300
1072,Dr. Eena Adlakha,"MBBS, DGO",14 Years Experience Overall  (9 years as specialist),Gynecologist,"Wakad, Pune",Pune,0,0,₹500
1073,Dr. B Kiranmayee,"MBBS, MS - Obstetrics & Gynaecology",13 Years Experience Overall  (7 years as specialist),Gynecologist,"Nallagandla, Hyderabad",Hyderabad,96%,(342 votes),₹550
1074,Dr. Parzan Mistry,"MS - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology",8 Years Experience Overall,Gynecologist,"Nana Chowk, Mumbai",Mumbai,100%,(26 votes),₹1000
1075,Dr. Lalita Badhwar,"MBBS, MD - Obstetrics & Gynaecology",40 Years Experience Overall  (36 years as specialist),Gynecologist,"Sarita Vihar, Delhi",Delhi,0,0,₹2000
1076,Dr. Alka Sinha,"MBBS, MD - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology",22 Years Experience Overall,Gynecologist,"Pusa Road, Delhi",Delhi,62%,(26 votes),₹1300
1077,Dr. Radhika Reddy Pingili,"MBBS, MRCOG(UK), Diploma of the Faculty of Family Planning (DFFP)",24 Years Experience Overall  (16 years as specialist),Gynecologist,"Kondapur, Hyderabad",Hyderabad,97%,(224 votes),₹700
1078,Dr. Sritheja,"MBBS, MS - Obstetrics & Gynaecology",9 Years Experience Overall  (5 years as specialist),Gynecologist,"Chanda Nagar, Hyderabad",Hyderabad,0,0,₹400
1079,Dr. Priya Agarwal,"MS - Obstetrics & Gynaecology, MBBS",11 Years Experience Overall  (8 years as specialist),Gynecologist,"Dilshad Garden, Delhi",Delhi,100%,(15 votes),₹500
1080,Dr. Pavana Prakash,"MBBS, DGO",22 Years Experience Overall  (16 years as specialist),Gynecologist,"VV Puram, Bangalore",Bangalore,100%,(31 votes),₹600
1081,Dr. Ramya K S,"MBBS, MS - Obstetrics & Gynaecology",12 Years Experience Overall  (8 years as specialist),Gynecologist,"Akshaya nagar, Bangalore",Bangalore,0,0,₹600
1082,Dr. Neelam Walia,"MBBS, MD - Obstetrics & Gynaecology",47 Years Experience Overall  (43 years as specialist),Gynecologist,"Sarita Vihar, Delhi",Delhi,95%,(178 votes),₹800
1083,Dr. Anita Kaul,"MBBS, MS - Obstetrics & Gynaecology",36 Years Experience Overall  (31 years as specialist),Gynecologist,"Sarita Vihar, Delhi",Delhi,0,0,₹1200
1084,Dr. Chitralekha N. Dambekodi,"MBBS, DGO, MRCOG(UK)",24 Years Experience Overall,Gynecologist,"Malleswaram, Bangalore",Bangalore,95%,(226 votes),₹850
1085,Dr. Satish Shankar Londhe,"MBBS, DGO",20 Years Experience Overall  (13 years as specialist),Gynecologist,"Viman Nagar, Pune",Pune,0,0,0
1086,Dr. Harinath K S,"MBBS, DGO",15 Years Experience Overall  (11 years as specialist),Gynecologist,"Richmond Town, Bangalore",Bangalore,100%,(13 votes),₹600
1087,Dr. Jagdip Shah,"MD - Obstetrics & Gynaecology, DGO, MBBS",38 Years Experience Overall,Gynecologist,"Powai, Mumbai",Mumbai,96%,(318 votes),₹1200
1088,Dr. Bhargavi V,"MBBS, DGO, DNB - Obstetrics & Gynecology, Fellowship in Reproductive Medicine",21 Years Experience Overall  (18 years as specialist),Gynecologist,"T Dasarahalli, Bangalore",Bangalore,98%,(207 votes),₹400
1089,Dr. Jayashree V Mane,"MBBS, DGO, DNB - Obstetrics & Gynecology",24 Years Experience Overall,Gynecologist,"Whitefield, Bangalore",Bangalore,19%,(31 votes),₹600
1090,Dr. Archana Yadav,"DGO, MBBS",9 Years Experience Overall  (8 years as specialist),Gynecologist,"Moti Nagar, Delhi",Delhi,0,0,₹1200
1091,Dr. Malar K T,"MBBS, DNB - Obstetrics & Gynecology",20 Years Experience Overall  (17 years as specialist),Gynecologist,"OMR Road, Chennai",Chennai,0,0,₹600
1092,Dr. Kammela Sridevi,"MBBS, DGO",18 Years Experience Overall  (5 years as specialist),Gynecologist,"Mehdipatnam, Hyderabad",Hyderabad,100%,(14 votes),₹500
1093,Dr. Chaithra S K,"MBBS, MS - Obstetrics & Gynaecology",13 Years Experience Overall  (9 years as specialist),Gynecologist,"Kalyan Nagar, Bangalore",Bangalore,94%,(125 votes),₹550
1094,Dr. Prajakta Sabale,"MBBS, DGO",15 Years Experience Overall  (7 years as specialist),Gynecologist,"Hinjewadi, Pune",Pune,0,0,₹500
1095,Dr. Anitha,"DGO, DNB - Obstetrics & Gynecology, MBBS",20 Years Experience Overall  (16 years as specialist),Gynecologist,"Kilpauk, Chennai",Chennai,0,0,₹1000
1096,Dr. Aparna Prabhu,"MD - Obstetrics & Gynaecology, MBBS",44 Years Experience Overall  (43 years as specialist),Gynecologist,"Vikhroli East, Mumbai",Mumbai,0,0,₹700
1097,Dr. Arjumand Yasmeen,"MBBS, MD - Obstetrics & Gynaecology",33 Years Experience Overall  (26 years as specialist),Gynecologist,"Kukatpally, Hyderabad",Hyderabad,0,0,₹500
1098,Dr. Anita K Sharma,"MBBS, MD - Obstetrics & Gynaecology",42 Years Experience Overall  (39 years as specialist),Gynecologist,"Saket, Delhi",Delhi,81%,(198 votes),₹1000
1099,Dr. Jayashree Reddy,"MBBS, DGO, MD - Obstetrics & Gynaecology",43 Years Experience Overall  (40 years as specialist),Gynecologist,"Manikonda, Hyderabad",Hyderabad,94%,(155 votes),₹1000
1100,Dr. Rekha V,"MBBS, DGO, DNB - Obstetrics & Gynecology",17 Years Experience Overall  (14 years as specialist),Gynecologist,"Kumaraswamy Layout, Bangalore",Bangalore,92%,(71 votes),₹400
1101,Dr. P Tanuja,"MBBS, MS - Obstetrics & Gynaecology",13 Years Experience Overall  (7 years as specialist),Gynecologist,"Ameerpet, Hyderabad",Hyderabad,100%,(22 votes),₹500
1102,Dr. G Shobha,"MBBS, DGO, MD - Obstetrics & Gynaecology",34 Years Experience Overall,Gynecologist,"Erragadda, Hyderabad",Hyderabad,0,0,₹300
1103,Dr. Pooja Yuresh Gandhi,"MBBS, DGO, DNB - Obstetrics & Gynecology",10 Years Experience Overall  (7 years as specialist),Gynecologist,"Banashankari, Bangalore",Bangalore,100%,(22 votes),₹500
1104,Dr. Latha Mageswari P,"MBBS, DGO",25 Years Experience Overall  (22 years as specialist),Gynecologist,"Chromepet, Chennai",Chennai,83%,(23 votes),₹600
1105,Dr. Dipika Palit,"MBBS, DNB - Obstetrics & Gynecology",15 Years Experience Overall  (10 years as specialist),Gynecologist,"CR Park, Delhi",Delhi,100%,(28 votes),₹600
1106,Dr. Karishma Thariani,"MBBS, MS - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology, Fellowship in Urogynecology",16 Years Experience Overall  (12 years as specialist),Gynecologist,"Greater Kailash Part 1, Delhi",Delhi,98%,(61 votes),₹1750
1107,Dr. Sharmila S,"MD - Obstetrics & Gynaecology, MBBS",22 Years Experience Overall,Gynecologist,"Ashoknagar, Bangalore",Bangalore,0,0,₹800
1108,Dr. Seema Jain,"MBBS, MD - Obstetrics & Gynaecology, MRCOG(UK), DNB - Obstetrics & Gynecology",27 Years Experience Overall  (24 years as specialist),Gynecologist,"Pimple Saudagar, Pune",Pune,94%,(1571 votes),₹750
1109,Dr. Smita Pawar,"MBBS, DNB - Obstetrics & Gynecology",11 Years Experience Overall  (10 years as specialist),Gynecologist,"Malad West, Mumbai",Mumbai,98%,(59 votes),₹500
1110,Dr. Kirti Shankhdhar,"MBBS, DNB - Obstetrics & Gynecology",25 Years Experience Overall  (13 years as specialist),Gynecologist,"Chembur East, Mumbai",Mumbai,100%,(16 votes),₹1000
1111,Dr. Nithya,"MBBS, MS - Obstetrics & Gynaecology",18 Years Experience Overall  (8 years as specialist),Gynecologist,"Velachery, Chennai",Chennai,0,0,₹500
1112,Dr. Rekha Viswanath,"MBBS, MS - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology, Fellowship in Reproductive Medicine",4 Years Experience Overall,Gynecologist,"Singasandra, Bangalore",Bangalore,0,0,₹500
1113,Dr. Madhumita Patel,"MBBS, DNB - Obstetrics & Gynecology, DGO",16 Years Experience Overall  (14 years as specialist),Gynecologist,"Chattarpur, Delhi",Delhi,100%,(219 votes),₹600
1114,Dr. Rinku Sengupta,"MBBS, MD - Obstetrics & Gynaecology",28 Years Experience Overall  (25 years as specialist),Gynecologist,"Malviya Nagar, Delhi",Delhi,65%,(23 votes),₹1200
1115,Dr. Shalini Singh,"MBBS, MS - Obstetrics & Gynaecology",25 Years Experience Overall  (18 years as specialist),Gynecologist,"Panchsheel Park, Delhi",Delhi,100%,(13 votes),₹1000
1116,Dr. Jakka Sai Manasa Reddy,"MBBS, MS - Obstetrics & Gynaecology",9 Years Experience Overall  (6 years as specialist),Gynecologist,"Whitefield, Bangalore",Bangalore,96%,(49 votes),₹800
1117,Dr. Latika Chawla,"MBBS, DNB - Obstetrics & Gynecology, MRCOG(UK)",12 Years Experience Overall  (8 years as specialist),Gynecologist,"Khar West, Mumbai",Mumbai,0,0,₹1500
1118,Dr. Savitha Shetty,"MBBS, MD - Obstetrics & Gynaecology, MRCOG(UK)",30 Years Experience Overall  (24 years as specialist),Gynecologist,"Seshadripuram, Bangalore",Bangalore,94%,(53 votes),₹740
1119,Dr. Laxmi Mantri,"MBBS, MS - Obstetrics & Gynaecology",35 Years Experience Overall  (29 years as specialist),Gynecologist,"Pusa Road, Delhi",Delhi,82%,(11 votes),₹1300
1120,Dr. Indu Madhusudan,"MBBS, MD - Obstetrics & Gynaecology",19 Years Experience Overall,Gynecologist,"Kumaraswamy Layout, Bangalore",Bangalore,100%,(38 votes),₹500
1121,Dr. Pradnya Rajendra Changede,"MBBS, MS - Obstetrics & Gynaecology, Fellow of Indian College of Obstetrics and Gynecology (FICOG), FCPS - Mid. & Gynae",17 Years Experience Overall  (13 years as specialist),Gynecologist,"Chembur, Mumbai",Mumbai,100%,(18 votes),₹1200
1122,Dr. Sita Rajan,"MBBS, MD - Obstetrics & Gynaecology",38 Years Experience Overall,Gynecologist,"Whitefield, Bangalore",Bangalore,81%,(37 votes),₹900
1123,Dr. J Mounika Reddy,"MBBS, DGO",6 Years Experience Overall  (4 years as specialist),Gynecologist,"Ameenpur, Hyderabad",Hyderabad,0,0,₹400
1124,Dr. Shashikala Ksheerasagar,"MBBS, DGO, MRCOG(UK), Fellowship in Reproductive Medicine",21 Years Experience Overall  (20 years as specialist),Gynecologist,"Millers Road, Bangalore",Bangalore,100%,(26 votes),₹1000
1125,Dr. Swarnalatha .S,"MS - Obstetrics & Gynaecology, MBBS",29 Years Experience Overall  (12 years as specialist),Gynecologist,"Richmond Town, Bangalore",Bangalore,100%,(14 votes),₹600
1126,Dr. S. Bhuvaneshwari,"MD - Obstetrics & Gynaecology, MBBS",12 Years Experience Overall  (8 years as specialist),Gynecologist,"Medavakkam, Chennai",Chennai,93%,(28 votes),₹350
1127,Dr. Lavanya Dasari,"MBBS, DGO",20 Years Experience Overall,Gynecologist,"Ameerpet, Hyderabad",Hyderabad,0,0,₹500
1128,Dr. Jyoti Bali,"MBBS, MS - Obstetrics & Gynaecology",24 Years Experience Overall  (19 years as specialist),Gynecologist,"Karol Bagh, Delhi",Delhi,96%,(28 votes),₹500
1129,Dr. V. Pethammal  Natchair,"MBBS, MD - Obstetrics & Gynaecology, Diploma in Anesthesiology",31 Years Experience Overall  (30 years as specialist),Gynecologist,"Mandaveli, Chennai",Chennai,0,0,₹400
1130,Dr. Roshini Rohit,"MS - Obstetrics & Gynaecology, MBBS",11 Years Experience Overall  (7 years as specialist),Gynecologist,"T Nagar, Chennai",Chennai,100%,(126 votes),₹550
1131,Dr. Anil Lonkar,"MBBS, MD - Obstetrics & Gynaecology",29 Years Experience Overall  (24 years as specialist),Gynecologist,"Magarpatta City, Pune",Pune,82%,(17 votes),₹500
1132,Dr. Gayathri B N,"MBBS, MS - Obstetrics & Gynaecology",17 Years Experience Overall  (11 years as specialist),Gynecologist,"Electronics City, Bangalore",Bangalore,97%,(181 votes),₹700
1133,Dr. Heera P,"MBBS, DGO, DNB - Obstetrics & Gynecology",19 Years Experience Overall,Gynecologist,"Saket, Delhi",Delhi,0,0,₹900
1134,Dr. Sanket Pisat,"MS - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology, MBBS",19 Years Experience Overall  (15 years as specialist),Gynecologist,"Andheri West, Mumbai",Mumbai,100%,(12 votes),₹800
1135,Dr. Chhavi Singh,"MBBS, MS - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology",11 Years Experience Overall  (8 years as specialist),Gynecologist,"Rohini, Delhi",Delhi,0,0,₹500
1136,Dr. Aruna Kumari V,"MBBS, DGO",15 Years Experience Overall  (13 years as specialist),Gynecologist,"Bellandur, Bangalore",Bangalore,88%,(81 votes),₹850
1137,Dr. Amishrita Chintawar,"MBBS, MS - Obstetrics & Gynaecology",9 Years Experience Overall  (4 years as specialist),Gynecologist,"Ramanthapur, Hyderabad",Hyderabad,100%,(11 votes),₹350
1138,Dr. S. Srujana,"MBBS, DGO",16 Years Experience Overall  (13 years as specialist),Gynecologist,"Nacharam, Hyderabad",Hyderabad,98%,(61 votes),₹500
1139,Dr. Swati Allahbadia,"MD - Obstetrics & Gynaecology, DGO, Diploma in Reproductive Medicine (Germany), MBBS",35 Years Experience Overall  (31 years as specialist),Gynecologist,"Parel, Mumbai",Mumbai,94%,(49 votes),₹1500
1140,Dr. Geetanjali,"MBBS, DGO, DNB - Obstetrics & Gynecology",21 Years Experience Overall  (19 years as specialist),Gynecologist,"Dwarka Sector 6, Delhi",Delhi,0,0,₹900
1141,Dr. Abiramasundari S,"MBBS, DGO",9 Years Experience Overall  (4 years as specialist),Gynecologist,"Kovilambakkam, Chennai",Chennai,0,0,₹300
1142,Dr. Saloni Chopra,"MD - Obstetrics & Gynaecology, MBBS",11 Years Experience Overall  (6 years as specialist),Gynecologist,"Vikas Puri, Delhi",Delhi,94%,(52 votes),₹500
1143,Dr. Jyoti Kala,"MBBS, MS - Obstetrics & Gynaecology",16 Years Experience Overall  (12 years as specialist),Gynecologist,"Sarjapur Road, Bangalore",Bangalore,98%,(59 votes),₹700
1144,Dr. Madhu Roy,"MBBS, MD - Obstetrics & Gynaecology",40 Years Experience Overall  (36 years as specialist),Gynecologist,"Sarita Vihar, Delhi",Delhi,0,0,₹2000
1145,Dr. Dhivya R,"MBBS, DGO, DNB - Obstetrics & Gynecology",18 Years Experience Overall  (9 years as specialist),Gynecologist,"Singasandra, Bangalore",Bangalore,99%,(141 votes),₹500
1146,Dr. Krishna Shaw,"MBBS, DGO",30 Years Experience Overall  (24 years as specialist),Gynecologist,"Electronics City, Bangalore",Bangalore,74%,(43 votes),₹650
1147,Dr. Girish Sabnis,"MBBS, MD - Obstetrics & Gynaecology",43 Years Experience Overall  (39 years as specialist),Gynecologist,"Mulund West, Mumbai",Mumbai,0,0,₹1300
1148,Dr. Shashikala S,"MBBS, DGO",35 Years Experience Overall  (31 years as specialist),Gynecologist,"Malleswaram, Bangalore",Bangalore,94%,(16 votes),₹850
1149,Dr. Gayatri Bala Juneja,"MBBS, DGO, DNB - Obstetrics & Gynecology, MRCOG(UK)",29 Years Experience Overall  (22 years as specialist),Gynecologist,"Model Town, Delhi",Delhi,99%,(221 votes),₹1500
1150,Dr. V.Sharmila,"MBBS, MD - Obstetrics & Gynaecology",16 Years Experience Overall  (12 years as specialist),Gynecologist,"Thoraipakkam, Chennai",Chennai,97%,(70 votes),₹400
1151,Dr. Simi Kawar,"MS - Obstetrics & Gynaecology, MBBS",29 Years Experience Overall  (26 years as specialist),Gynecologist,"Malad West, Mumbai",Mumbai,0,0,₹1600
1152,Dr. Rajasri S,"DGO, MD - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology, MBBS",35 Years Experience Overall  (32 years as specialist),Gynecologist,"T Nagar, Chennai",Chennai,97%,(62 votes),₹750
1153,Dr. Asha Puranikmath,"MBBS, MD - Obstetrics & Gynaecology",31 Years Experience Overall  (27 years as specialist),Gynecologist,"Indiranagar, Bangalore",Bangalore,92%,(192 votes),₹800
1154,Dr. Lavanya J,"MBBS, DGO",19 Years Experience Overall  (14 years as specialist),Gynecologist,"Bagalakunte, Bangalore",Bangalore,88%,(85 votes),₹300
1155,Dr. Karamjit Kaur,"MBBS, MD - Obstetrics & Gynaecology",21 Years Experience Overall  (16 years as specialist),Gynecologist,"Old Airport Road, Bangalore",Bangalore,0,0,₹850
1156,Dr. Rakesh Pandia,"DNB - Obstetrics & Gynecology, MBBS, MD - Obstetrics & Gynaecology, DGO",31 Years Experience Overall  (29 years as specialist),Gynecologist,"Malad West, Mumbai",Mumbai,0,0,₹1000
1157,Dr. Gaurav H Chopade,"MBBS, MS - Obstetrics & Gynaecology",17 Years Experience Overall  (11 years as specialist),Gynecologist,"Baner, Pune",Pune,0,0,₹500
1158,Dr. P. Mrudhula,"MBBS, MD - Obstetrics & Gynaecology",8 Years Experience Overall  (6 years as specialist),Gynecologist,"Kondapur, Hyderabad",Hyderabad,0,0,₹400
1159,Dr. Milind Wankhede,"MS - Obstetrics & Gynaecology, MBBS",18 Years Experience Overall  (12 years as specialist),Gynecologist,"Kandivali East, Mumbai",Mumbai,0,0,₹1000
1160,Dr. S.Samundi Sankari,"MBBS, MD - Obstetrics & Gynaecology, DGO, Diploma in Anesthesiology",50 Years Experience Overall  (44 years as specialist),Gynecologist,"Kotturpuram, Chennai",Chennai,93%,(1086 votes),₹750
1161,Dr. G Jayanthi,"MBBS, MS - Obstetrics & Gynaecology",14 Years Experience Overall  (9 years as specialist),Gynecologist,"Vanasthalipuram, Hyderabad",Hyderabad,93%,(15 votes),₹350
1162,Dr. Dharna Gupta,"DGO, DNB - Obstetrics & Gynecology",13 Years Experience Overall,Gynecologist,"Dwarka Sector 22, Delhi",Delhi,98%,(92 votes),₹700
1163,Dr. Mangala Gowri,"MS - Obstetrics & Gynaecology, MBBS",23 Years Experience Overall  (14 years as specialist),Gynecologist,"Basavanagudi, Bangalore",Bangalore,91%,(11 votes),₹650
